,sales_agent,product,account,deal_stage,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,time_until_close,manager,regional_office
8054,Corliss Cosme,GTX Basic,Donquadtech,Lost,0.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550,9.0,Cara Losch,East
8055,Kary Hendrixson,GTX Plus Basic,Warephase,Engaging,0.0,services,1997.0,2041.73,5276.0,United States,0,GTX,1096,0.0,Summer Sewald,West
8056,Kary Hendrixson,GTX Basic,Sonron,Won,484.0,telecommunications,1999.0,1699.85,5108.0,United States,0,GTX,550,15.0,Summer Sewald,West
8057,Marty Freudenburg,MG Advanced,Ron-tech,Lost,0.0,medical,1992.0,3922.42,6837.0,United States,0,MG,3393,2.0,Melvin Marxen,Central
8058,Niesha Huffines,MG Special,Toughzap,Lost,0.0,retail,1995.0,332.43,799.0,United States,0,MG,55,5.0,Melvin Marxen,Central
8059,Rosalina Dieter,MG Special,Dalttechnology,Won,49.0,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,55,14.0,Celia Rouche,West
8060,Vicki Laflamme,MG Special,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,MG,55,0.0,Celia Rouche,West
8061,Violet Mclelland,MG Special,Kan-code,Engaging,0.0,software,1982.0,11698.03,34288.0,United States,0,MG,55,0.0,Cara Losch,East
8062,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,927.0,retail,1995.0,5158.71,17479.0,Japan,0,GTX,1096,11.0,Rocco Neubert,East
8063,Daniell Hammack,GTX Pro,Acme Corporation,Won,4445.0,technolgy,1996.0,1100.04,2822.0,United States,0,GTX,4821,15.0,Rocco Neubert,East
8064,Darcel Schlecht,GTX Pro,Codehow,Won,5110.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,4821,10.0,Melvin Marxen,Central
8065,Elease Gluck,MG Special,Blackzim,Won,62.0,retail,2009.0,497.11,1588.0,United States,0,MG,55,24.0,Celia Rouche,West
8066,James Ascencio,GTX Plus Basic,Konex,Won,1049.0,technolgy,1980.0,7708.38,13756.0,United States,0,GTX,1096,17.0,Summer Sewald,West
8067,Kami Bicknell,GTX Plus Basic,Labdrill,Won,885.0,medical,1985.0,2741.37,9226.0,United States,0,GTX,1096,11.0,Summer Sewald,West
8068,Kary Hendrixson,GTX Pro,Newex,Engaging,0.0,services,1991.0,1012.72,3492.0,Germany,0,GTX,4821,0.0,Summer Sewald,West
8069,Markita Hansen,MG Advanced,Golddex,Lost,0.0,finance,2008.0,52.5,165.0,United States,0,MG,3393,5.0,Celia Rouche,West
8070,Violet Mclelland,MG Advanced,Gekko & Co,Won,3612.0,retail,1990.0,2520.83,3502.0,United States,0,MG,3393,11.0,Cara Losch,East
8071,Wilburn Farren,GTX Pro,Zencorporation,Won,5106.0,technolgy,2011.0,40.79,142.0,China,0,GTX,4821,5.0,Cara Losch,East
8072,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Won,2477.0,retail,2007.0,894.33,1635.0,Italy,0,MG,3393,33.0,Dustin Brinkmann,Central
8073,Cassey Cress,MG Special,Donquadtech,Lost,0.0,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,55,15.0,Rocco Neubert,East
8074,Darcel Schlecht,GTX Basic,Warephase,Won,537.0,services,1997.0,2041.73,5276.0,United States,0,GTX,550,16.0,Melvin Marxen,Central
8075,James Ascencio,GTX Plus Pro,Hatfan,Won,5547.0,services,1982.0,792.46,1299.0,United States,0,GTX,5482,15.0,Summer Sewald,West
8076,Moses Frase,GTX Plus Basic,Konmatfix,Won,1001.0,marketing,1985.0,375.43,1190.0,United States,0,GTX,1096,4.0,Dustin Brinkmann,Central
8077,Vicki Laflamme,GTX Plus Pro,Kan-code,Lost,0.0,software,1982.0,11698.03,34288.0,United States,0,GTX,5482,10.0,Celia Rouche,West
8078,Violet Mclelland,GTX Plus Basic,Yearin,Lost,0.0,retail,2005.0,2261.05,3851.0,United States,0,GTX,1096,4.0,Cara Losch,East
8079,Wilburn Farren,GTX Pro,Umbrella Corporation,Won,5077.0,finance,1998.0,2022.14,5113.0,United States,0,GTX,4821,4.0,Cara Losch,East
8080,Anna Snelling,MG Advanced,dambase,Won,3844.0,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,3393,11.0,Dustin Brinkmann,Central
8081,Corliss Cosme,GTX Plus Pro,Sumace,Lost,0.0,retail,2000.0,167.89,493.0,Romania,0,GTX,5482,14.0,Cara Losch,East
8082,Corliss Cosme,GTX Plus Basic,Opentech,Won,1204.0,finance,1994.0,355.23,853.0,United States,0,GTX,1096,18.0,Cara Losch,East
8083,Darcel Schlecht,MG Advanced,Isdom,Lost,0.0,medical,2002.0,3178.24,4540.0,United States,0,MG,3393,15.0,Melvin Marxen,Central
8084,Gladys Colclough,GTX Basic,Stanredtax,Won,562.0,finance,1987.0,1698.2,3798.0,United States,0,GTX,550,11.0,Melvin Marxen,Central
8085,Kami Bicknell,GTX Plus Basic,Faxquote,Lost,0.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,1096,29.0,Summer Sewald,West
8086,Kami Bicknell,GTX Basic,Sunnamplex,Won,460.0,marketing,2008.0,894.37,1593.0,Poland,0,GTX,550,5.0,Summer Sewald,West
8087,Versie Hillebrand,MG Special,Rundofase,Won,66.0,technolgy,1983.0,1008.06,1238.0,United States,0,MG,55,15.0,Dustin Brinkmann,Central
8088,Versie Hillebrand,MG Advanced,Cancity,Won,3309.0,retail,2001.0,718.62,2448.0,United States,0,MG,3393,16.0,Dustin Brinkmann,Central
8089,Violet Mclelland,MG Advanced,Massive Dynamic,Lost,0.0,entertainment,1989.0,665.06,1095.0,United States,0,MG,3393,1.0,Cara Losch,East
8090,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,4888.0,retail,2007.0,894.33,1635.0,Italy,0,GTX,4821,3.0,Melvin Marxen,Central
8091,Hayden Neloms,GTX Plus Basic,J-Texon,Won,1192.0,retail,1989.0,1388.67,3583.0,United States,0,GTX,1096,15.0,Celia Rouche,West
8092,Reed Clapper,MG Advanced,Bluth Company,Lost,0.0,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,3393,15.0,Rocco Neubert,East
8093,Rosalina Dieter,MG Special,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,MG,55,0.0,Celia Rouche,West
8094,Zane Levy,GTX Basic,Inity,Engaging,0.0,marketing,1986.0,2403.58,8801.0,United States,0,GTX,550,0.0,Summer Sewald,West
8095,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,1131.0,retail,1990.0,2520.83,3502.0,United States,0,GTX,1096,11.0,Rocco Neubert,East
8096,Hayden Neloms,GTX Plus Pro,Goodsilron,Won,5702.0,marketing,2000.0,2952.73,5107.0,United States,0,GTX,5482,14.0,Celia Rouche,West
8097,Kami Bicknell,GTX Basic,Cheers,Won,563.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550,15.0,Summer Sewald,West
8098,Maureen Marcano,GTX Plus Pro,Xx-holding,Won,5886.0,finance,1993.0,7537.24,20293.0,United States,0,GTX,5482,13.0,Summer Sewald,West
8099,Niesha Huffines,GTX Basic,Domzoom,Lost,0.0,entertainment,1998.0,217.87,551.0,United States,0,GTX,550,7.0,Melvin Marxen,Central
8100,Vicki Laflamme,MG Advanced,Hatfan,Lost,0.0,services,1982.0,792.46,1299.0,United States,0,MG,3393,4.0,Celia Rouche,West
8101,Zane Levy,GTX Plus Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,1096,0.0,Summer Sewald,West
8102,Zane Levy,GTX Basic,Rantouch,Won,601.0,telecommunications,1994.0,1188.42,3015.0,United States,0,GTX,550,6.0,Summer Sewald,West
8103,Elease Gluck,MG Special,Sonron,Won,58.0,telecommunications,1999.0,1699.85,5108.0,United States,0,MG,55,19.0,Celia Rouche,West
8104,Hayden Neloms,MG Special,Blackzim,Won,58.0,retail,2009.0,497.11,1588.0,United States,0,MG,55,15.0,Celia Rouche,West
8105,Hayden Neloms,MG Advanced,Finjob,Won,3285.0,employment,1988.0,2059.9,3644.0,United States,0,MG,3393,15.0,Celia Rouche,West
8106,Reed Clapper,MG Advanced,Plussunin,Won,3494.0,retail,2003.0,1419.98,4018.0,United States,0,MG,3393,9.0,Rocco Neubert,East
8107,Corliss Cosme,GTX Plus Pro,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,5482,0.0,Cara Losch,East
8108,Darcel Schlecht,MG Advanced,Finhigh,Lost,0.0,finance,2006.0,1102.43,1759.0,United States,0,MG,3393,14.0,Melvin Marxen,Central
8109,Donn Cantrell,GTX Plus Pro,Initech,Won,5204.0,telecommunications,1994.0,6395.05,20275.0,United States,0,GTX,5482,14.0,Rocco Neubert,East
8110,Garret Kinder,GTX Basic,The New York Inquirer,Won,579.0,medical,1996.0,439.21,792.0,United States,0,GTX,550,15.0,Cara Losch,East
8111,Kary Hendrixson,GTX Plus Basic,Cheers,Won,1195.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,1096,14.0,Summer Sewald,West
8112,Lajuana Vencill,GTX Plus Pro,Streethex,Won,6340.0,retail,1988.0,1376.8,1165.0,Belgium,0,GTX,5482,29.0,Dustin Brinkmann,Central
8113,Wilburn Farren,GTX Plus Basic,Zathunicon,Won,1179.0,retail,2010.0,71.12,144.0,United States,0,GTX,1096,19.0,Cara Losch,East
8114,Anna Snelling,GTX Plus Basic,Condax,Won,1243.0,medical,2017.0,4.54,9.0,United States,0,GTX,1096,21.0,Dustin Brinkmann,Central
8115,Elease Gluck,GTX Plus Basic,Zoomit,Won,953.0,entertainment,1992.0,324.19,978.0,United States,0,GTX,1096,14.0,Celia Rouche,West
8116,Kami Bicknell,GTX Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,550,0.0,Summer Sewald,West
8117,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,5619.0,retail,2007.0,894.33,1635.0,Italy,0,GTX,5482,8.0,Dustin Brinkmann,Central
8118,Donn Cantrell,GTX Plus Basic,Betasoloin,Lost,0.0,medical,1999.0,251.41,495.0,United States,0,GTX,1096,10.0,Rocco Neubert,East
8119,Donn Cantrell,GTX Plus Basic,Donware,Lost,0.0,marketing,1999.0,1197.44,2570.0,United States,0,GTX,1096,9.0,Rocco Neubert,East
8120,Hayden Neloms,MG Advanced,Plexzap,Won,3547.0,retail,2001.0,2437.85,4874.0,United States,0,MG,3393,18.0,Celia Rouche,West
8121,Kami Bicknell,GTX Pro,Green-Plus,Won,4899.0,services,2003.0,692.19,1922.0,United States,0,GTX,4821,13.0,Summer Sewald,West
8122,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,993.0,retail,1996.0,2214.94,5374.0,United States,0,GTX,1096,18.0,Summer Sewald,West
8123,James Ascencio,MG Special,Doncon,Won,54.0,technolgy,2010.0,587.72,1501.0,United States,0,MG,55,7.0,Summer Sewald,West
8124,Jonathan Berthelot,GTX Plus Basic,Codehow,Lost,0.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,1096,17.0,Melvin Marxen,Central
8125,Rosie Papadopoulos,MG Special,Initech,Won,58.0,telecommunications,1994.0,6395.05,20275.0,United States,0,MG,55,21.0,Cara Losch,East
8126,Anna Snelling,MG Special,Hottechi,Won,57.0,technolgy,1997.0,8170.38,16499.0,Korea,0,MG,55,9.0,Dustin Brinkmann,Central
8127,Gladys Colclough,MG Special,Streethex,Lost,0.0,retail,1988.0,1376.8,1165.0,Belgium,0,MG,55,20.0,Melvin Marxen,Central
8128,Gladys Colclough,GTX Plus Basic,Inity,Won,1110.0,marketing,1986.0,2403.58,8801.0,United States,0,GTX,1096,7.0,Melvin Marxen,Central
8129,Versie Hillebrand,MG Special,Rundofase,Won,57.0,technolgy,1983.0,1008.06,1238.0,United States,0,MG,55,4.0,Dustin Brinkmann,Central
8130,Zane Levy,GTX Pro,Finjob,Lost,0.0,employment,1988.0,2059.9,3644.0,United States,0,GTX,4821,16.0,Summer Sewald,West
8131,Zane Levy,MG Special,Nam-zim,Won,64.0,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55,11.0,Summer Sewald,West
8132,Boris Faz,GTX Plus Pro,Zotware,Won,5172.0,software,1979.0,4478.47,13809.0,United States,0,GTX,5482,2.0,Rocco Neubert,East
8133,Corliss Cosme,GTX Plus Basic,Zotware,Lost,0.0,software,1979.0,4478.47,13809.0,United States,0,GTX,1096,22.0,Cara Losch,East
8134,Kary Hendrixson,GTX Basic,Golddex,Lost,0.0,finance,2008.0,52.5,165.0,United States,0,GTX,550,20.0,Summer Sewald,West
8135,Markita Hansen,MG Special,Faxquote,Lost,0.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,55,14.0,Celia Rouche,West
8136,Niesha Huffines,GTX Plus Pro,Funholding,Won,6141.0,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,5482,14.0,Melvin Marxen,Central
8137,Violet Mclelland,MG Special,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,MG,55,0.0,Cara Losch,East
8138,Anna Snelling,MG Special,Statholdings,Won,56.0,employment,1997.0,291.27,586.0,United States,0,MG,55,8.0,Dustin Brinkmann,Central
8139,Cecily Lampkin,GTX Basic,Dontechi,Won,515.0,software,1982.0,4618.0,10083.0,United States,0,GTX,550,6.0,Dustin Brinkmann,Central
8140,Donn Cantrell,GTX Basic,Donware,Won,698.0,marketing,1999.0,1197.44,2570.0,United States,0,GTX,550,17.0,Rocco Neubert,East
8141,Donn Cantrell,GTX Basic,Yearin,Won,481.0,retail,2005.0,2261.05,3851.0,United States,0,GTX,550,24.0,Rocco Neubert,East
8142,Kary Hendrixson,GTX Pro,Faxquote,Lost,0.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,4821,16.0,Summer Sewald,West
8143,Versie Hillebrand,MG Special,Rangreen,Won,49.0,technolgy,1987.0,2938.67,8775.0,Panama,0,MG,55,8.0,Dustin Brinkmann,Central
8144,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,1111.0,finance,1993.0,7537.24,20293.0,United States,0,GTX,1096,11.0,Summer Sewald,West
8145,Marty Freudenburg,GTX Plus Pro,Toughzap,Won,5862.0,retail,1995.0,332.43,799.0,United States,0,GTX,5482,21.0,Melvin Marxen,Central
8146,Rosalina Dieter,MG Special,J-Texon,Won,54.0,retail,1989.0,1388.67,3583.0,United States,0,MG,55,9.0,Celia Rouche,West
8147,Zane Levy,GTX Plus Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,1096,0.0,Summer Sewald,West
8148,Anna Snelling,MG Special,Cancity,Won,60.0,retail,2001.0,718.62,2448.0,United States,0,MG,55,10.0,Dustin Brinkmann,Central
8149,Donn Cantrell,GTX Pro,Plussunin,Lost,0.0,retail,2003.0,1419.98,4018.0,United States,0,GTX,4821,14.0,Rocco Neubert,East
8150,Kary Hendrixson,GTX Plus Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,1096,0.0,Summer Sewald,West
8151,Kary Hendrixson,GTX Plus Basic,Golddex,Won,1168.0,finance,2008.0,52.5,165.0,United States,0,GTX,1096,21.0,Summer Sewald,West
8152,Violet Mclelland,MG Special,Gekko & Co,Won,48.0,retail,1990.0,2520.83,3502.0,United States,0,MG,55,10.0,Cara Losch,East
8153,Cecily Lampkin,GTX Plus Basic,Cancity,Won,986.0,retail,2001.0,718.62,2448.0,United States,0,GTX,1096,15.0,Dustin Brinkmann,Central
8154,Cecily Lampkin,MG Advanced,Toughzap,Won,3843.0,retail,1995.0,332.43,799.0,United States,0,MG,3393,7.0,Dustin Brinkmann,Central
8155,Corliss Cosme,GTX Plus Pro,Gekko & Co,Won,5143.0,retail,1990.0,2520.83,3502.0,United States,0,GTX,5482,8.0,Cara Losch,East
8156,Gladys Colclough,MG Special,Codehow,Won,52.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,55,15.0,Melvin Marxen,Central
8157,James Ascencio,GTX Plus Pro,Scotfind,Won,5576.0,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,5482,14.0,Summer Sewald,West
8158,Kami Bicknell,MG Special,Sunnamplex,Won,59.0,marketing,2008.0,894.37,1593.0,Poland,0,MG,55,9.0,Summer Sewald,West
8159,Kary Hendrixson,GTX Pro,J-Texon,Won,4178.0,retail,1989.0,1388.67,3583.0,United States,0,GTX,4821,18.0,Summer Sewald,West
8160,Markita Hansen,GTX Plus Basic,Lexiqvolax,Won,1192.0,medical,2004.0,1618.89,3889.0,United States,0,GTX,1096,16.0,Celia Rouche,West
8161,Maureen Marcano,GTX Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,550,0.0,Summer Sewald,West
8162,Niesha Huffines,GTX Plus Basic,Conecom,Won,1047.0,technolgy,2005.0,1520.66,1806.0,United States,0,GTX,1096,15.0,Melvin Marxen,Central
8163,Reed Clapper,GTX Plus Pro,Kan-code,Won,6456.0,software,1982.0,11698.03,34288.0,United States,0,GTX,5482,8.0,Rocco Neubert,East
8164,Rosie Papadopoulos,GTX Pro,Xx-zobam,Lost,0.0,entertainment,1989.0,3838.39,8274.0,United States,0,GTX,4821,20.0,Cara Losch,East
8165,Anna Snelling,GTX Basic,Ron-tech,Lost,0.0,medical,1992.0,3922.42,6837.0,United States,0,GTX,550,9.0,Dustin Brinkmann,Central
8166,Darcel Schlecht,GTX Pro,Inity,Won,4755.0,marketing,1986.0,2403.58,8801.0,United States,0,GTX,4821,7.0,Melvin Marxen,Central
8167,Maureen Marcano,MG Special,Y-corporation,Won,55.0,employment,1983.0,2871.35,9561.0,United States,0,MG,55,15.0,Summer Sewald,West
8168,Vicki Laflamme,MG Advanced,Faxquote,Won,3078.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,3393,8.0,Celia Rouche,West
8169,Zane Levy,GTX Plus Pro,The New York Inquirer,Engaging,0.0,medical,1996.0,439.21,792.0,United States,0,GTX,5482,0.0,Summer Sewald,West
8170,Anna Snelling,GTX Basic,Codehow,Won,537.0,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,550,17.0,Dustin Brinkmann,Central
8171,Gladys Colclough,GTX Plus Basic,Hottechi,Won,1220.0,technolgy,1997.0,8170.38,16499.0,Korea,0,GTX,1096,7.0,Melvin Marxen,Central
8172,Markita Hansen,MG Special,Finjob,Won,53.0,employment,1988.0,2059.9,3644.0,United States,0,MG,55,10.0,Celia Rouche,West
8173,Versie Hillebrand,MG Special,Scottech,Won,60.0,marketing,2012.0,45.39,100.0,United States,Inity,MG,55,7.0,Dustin Brinkmann,Central
8174,Vicki Laflamme,GTX Basic,Hottechi,Won,494.0,technolgy,1997.0,8170.38,16499.0,Korea,0,GTX,550,18.0,Celia Rouche,West
8175,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,480.0,retail,2007.0,894.33,1635.0,Italy,0,GTX,550,6.0,Melvin Marxen,Central
8176,Kami Bicknell,GTX Basic,Cheers,Lost,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550,17.0,Summer Sewald,West
8177,Lajuana Vencill,GTX Basic,Toughzap,Lost,0.0,retail,1995.0,332.43,799.0,United States,0,GTX,550,3.0,Dustin Brinkmann,Central
8178,Maureen Marcano,GTX Plus Basic,Hottechi,Won,1075.0,technolgy,1997.0,8170.38,16499.0,Korea,0,GTX,1096,14.0,Summer Sewald,West
8179,Reed Clapper,GTX Plus Basic,Ganjaflex,Lost,0.0,retail,1995.0,5158.71,17479.0,Japan,0,GTX,1096,13.0,Rocco Neubert,East
8180,Cassey Cress,GTX Plus Basic,Xx-holding,Engaging,0.0,finance,1993.0,7537.24,20293.0,United States,0,GTX,1096,0.0,Rocco Neubert,East
8181,Elease Gluck,GTX Plus Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,1096,0.0,Celia Rouche,West
8182,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,1166.0,technolgy,2005.0,1520.66,1806.0,United States,0,GTX,1096,15.0,Melvin Marxen,Central
8183,Kary Hendrixson,GTX Plus Basic,Hatfan,Won,921.0,services,1982.0,792.46,1299.0,United States,0,GTX,1096,13.0,Summer Sewald,West
8184,Markita Hansen,MG Advanced,Lexiqvolax,Engaging,0.0,medical,2004.0,1618.89,3889.0,United States,0,MG,3393,0.0,Celia Rouche,West
8185,Markita Hansen,MG Advanced,Faxquote,Won,3442.0,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,MG,3393,14.0,Celia Rouche,West
8186,Versie Hillebrand,MG Advanced,Zumgoity,Won,3735.0,medical,1984.0,441.08,1210.0,United States,0,MG,3393,14.0,Dustin Brinkmann,Central
8187,Vicki Laflamme,MG Special,Finjob,Won,50.0,employment,1988.0,2059.9,3644.0,United States,0,MG,55,4.0,Celia Rouche,West
8188,Darcel Schlecht,GTX Pro,Domzoom,Won,5052.0,entertainment,1998.0,217.87,551.0,United States,0,GTX,4821,5.0,Melvin Marxen,Central
8189,Kary Hendrixson,GTX Basic,Cheers,Lost,0.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,550,15.0,Summer Sewald,West
8190,Kary Hendrixson,MG Special,Hatfan,Won,44.0,services,1982.0,792.46,1299.0,United States,0,MG,55,16.0,Summer Sewald,West
8191,Vicki Laflamme,MG Special,Doncon,Lost,0.0,technolgy,2010.0,587.72,1501.0,United States,0,MG,55,8.0,Celia Rouche,West
8192,Violet Mclelland,GTX Plus Basic,Massive Dynamic,Won,960.0,entertainment,1989.0,665.06,1095.0,United States,0,GTX,1096,2.0,Cara Losch,East
8193,Boris Faz,GTX Plus Pro,Zotware,Won,6469.0,software,1979.0,4478.47,13809.0,United States,0,GTX,5482,15.0,Rocco Neubert,East
8194,Daniell Hammack,GTX Plus Basic,Bioholding,Engaging,0.0,medical,2012.0,587.34,1356.0,Philipines,0,GTX,1096,0.0,Rocco Neubert,East
8195,Maureen Marcano,GTX Plus Basic,Cheers,Won,914.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,1096,4.0,Summer Sewald,West
8196,Versie Hillebrand,MG Advanced,Funholding,Lost,0.0,finance,1991.0,2819.5,7227.0,United States,Golddex,MG,3393,11.0,Dustin Brinkmann,Central
8197,Zane Levy,GTX Basic,Bioplex,Engaging,0.0,medical,1991.0,326.82,1016.0,United States,0,GTX,550,0.0,Summer Sewald,West
8198,Rosalina Dieter,MG Special,Newex,Lost,0.0,services,1991.0,1012.72,3492.0,Germany,0,MG,55,5.0,Celia Rouche,West
8199,Rosalina Dieter,MG Advanced,J-Texon,Won,3379.0,retail,1989.0,1388.67,3583.0,United States,0,MG,3393,8.0,Celia Rouche,West
8200,Anna Snelling,MG Advanced,Domzoom,Won,3240.0,entertainment,1998.0,217.87,551.0,United States,0,MG,3393,9.0,Dustin Brinkmann,Central
8201,James Ascencio,GTX Plus Basic,Cheers,Won,1007.0,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTX,1096,14.0,Summer Sewald,West
8202,Kary Hendrixson,GTX Pro,Conecom,Engaging,0.0,technolgy,2005.0,1520.66,1806.0,United States,0,GTX,4821,0.0,Summer Sewald,West
8203,Markita Hansen,MG Special,J-Texon,Won,54.0,retail,1989.0,1388.67,3583.0,United States,0,MG,55,11.0,Celia Rouche,West
8204,Rosalina Dieter,MG Special,Golddex,Won,49.0,finance,2008.0,52.5,165.0,United States,0,MG,55,8.0,Celia Rouche,West
8205,Vicki Laflamme,GTX Plus Basic,Sonron,Lost,0.0,telecommunications,1999.0,1699.85,5108.0,United States,0,GTX,1096,14.0,Celia Rouche,West
8206,Violet Mclelland,MG Special,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,MG,55,0.0,Cara Losch,East
8207,Violet Mclelland,MG Special,Konex,Won,55.0,technolgy,1980.0,7708.38,13756.0,United States,0,MG,55,7.0,Cara Losch,East
8208,Zane Levy,GTX Pro,Blackzim,Won,5196.0,retail,2009.0,497.11,1588.0,United States,0,GTX,4821,9.0,Summer Sewald,West
8209,Anna Snelling,MG Special,Rundofase,Won,54.0,technolgy,1983.0,1008.06,1238.0,United States,0,MG,55,13.0,Dustin Brinkmann,Central
8210,Elease Gluck,GTX Pro,Doncon,Won,4953.0,technolgy,2010.0,587.72,1501.0,United States,0,GTX,4821,8.0,Celia Rouche,West
8211,Wilburn Farren,MG Advanced,Zotware,Won,3155.0,software,1979.0,4478.47,13809.0,United States,0,MG,3393,6.0,Cara Losch,East
8212,Boris Faz,GTX Pro,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,4821,0.0,Rocco Neubert,East
8213,Darcel Schlecht,GTX Pro,Bioholding,Lost,0.0,medical,2012.0,587.34,1356.0,Philipines,0,GTX,4821,11.0,Melvin Marxen,Central
8214,Rosie Papadopoulos,GTX Pro,Plussunin,Won,4566.0,retail,2003.0,1419.98,4018.0,United States,0,GTX,4821,11.0,Cara Losch,East
8215,Versie Hillebrand,MG Special,Bioholding,Won,58.0,medical,2012.0,587.34,1356.0,Philipines,0,MG,55,9.0,Dustin Brinkmann,Central
8216,Wilburn Farren,GTX Pro,Umbrella Corporation,Won,4315.0,finance,1998.0,2022.14,5113.0,United States,0,GTX,4821,9.0,Cara Losch,East
8217,Donn Cantrell,MG Advanced,Xx-zobam,Lost,0.0,entertainment,1989.0,3838.39,8274.0,United States,0,MG,3393,8.0,Rocco Neubert,East
8218,Hayden Neloms,MG Special,Silis,Engaging,0.0,medical,1994.0,2818.38,6290.0,United States,0,MG,55,0.0,Celia Rouche,West
8219,Rosie Papadopoulos,GTX Pro,Vehement Capital Partners,Won,5574.0,finance,1993.0,646.1,883.0,United States,Golddex,GTX,4821,9.0,Cara Losch,East
8220,Wilburn Farren,GTX Plus Basic,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,1096,0.0,Cara Losch,East
8221,Cassey Cress,GTX Plus Pro,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,GTX,5482,0.0,Rocco Neubert,East
8222,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,3494.0,retail,2007.0,894.33,1635.0,Italy,0,MG,3393,9.0,Melvin Marxen,Central
8223,Kami Bicknell,MG Special,Doncon,Won,50.0,technolgy,2010.0,587.72,1501.0,United States,0,MG,55,7.0,Summer Sewald,West
8224,Vicki Laflamme,MG Special,Hottechi,Won,61.0,technolgy,1997.0,8170.38,16499.0,Korea,0,MG,55,7.0,Celia Rouche,West
8225,Elease Gluck,MG Special,0,Engaging,0.0,0,0.0,0.0,0.0,0,0,MG,55,0.0,Celia Rouche,West
